List;Item;Order;TargetWord;Sentence;CritWord;SentType;Question;;;;;;;;;;
6;82;verb-final;literal;Kyra kon steeds sneller haar veters strikken, omdat ze het in de handschoen kreeg dankzij die oefeningen.;handschoen;exp;NA;;;;;;;;;;
6;83;verb-final;literal;Gedurende haar studietijd gaf Desirée haar spaargeld nooit uit, omdat ze het achter de voet hield voor later.;voet;exp;NA;;;;;;;;;;
6;84;verb-final;literal;Carolien was de deadline voor het artikel nog niet vergeten, omdat ze hem in haar hersens hield al die tijd.;hersens;exp;NA;;;;;;;;;;
6;85;verb-final;literal;Roberta vond dat de advocaat haar verhaal verdraaide, omdat hij haar woorden in de tong legde in de rechtbank.;tong;exp;NA;;;;;;;;;;
6;86;verb-final;literal;Leon had in Amsterdam geen navigatie nodig, omdat hij de stad op zijn nagel kende inmiddels.;nagel;exp;NA;;;;;;;;;;
6;87;verb-final;literal;Myra zou oma's levenslessen niet vergeten, omdat ze ze in haar neus knoopte zoals beloofd.;neus;exp;NA;;;;;;;;;;
6;88;verb-final;literal;De taallessen waren volgens Jacques erg nuttig, omdat hij het Nederlands onder de schijf kreeg na een tijdje.;schijf;exp;NA;;;;;;;;;;
6;89;verb-final;literal;De wielrenners moesten voor de bergetappe goed uitgerust zijn, omdat ze het voor hun gebit kregen vandaag.;gebit;exp;NA;;;;;;;;;;
6;90;verb-final;literal;Seth ging niet mee naar het feestje, omdat hij onder de trui kroop om half tien.;trui;exp;NA;;;;;;;;;;
6;91;verb-final;literal;De handelaar in nepgoud werd opgepakt, omdat hij door de was viel op een gegeven moment.;was;exp;NA;;;;;;;;;;
6;92;verb-final;literal;Sela wist nooit wat ze morgen ging doen, omdat ze bij de ochtend leefde uit principe.;ochtend;exp;NA;;;;;;;;;;
6;93;verb-final;literal;De leraar baalde van zijn slecht voorbereide les, omdat het in het duizend liep dinsdagmiddag.;duizend;exp;NA;;;;;;;;;;
6;94;verb-final;literal;Dora betreurde dat ze dat internetbedrijf zomaar vertrouwd had, omdat ze in de muis liep van oplichters.;muis;exp;NA;;;;;;;;;;
6;95;verb-final;literal;De agent moest snel achter de bankrover aan, omdat hij zich uit de laarzen maakte met de buit.;laarzen;exp;NA;;;;;;;;;;
6;96;verb-final;literal;Ondanks zijn handicap reisde Job veel, omdat Abel hem op knoop nam overal naartoe.;knoop;exp;NA;;;;;;;;;;
6;97;verb-final;literal;De sollicitant kreeg weinig informatie over de functie, omdat de manager over koetjes en diertjes praatte tijdens het interview.;diertjes;exp;NA;;;;;;;;;;
6;98;verb-final;literal;Al snel wist iedereen dat Tijmen vader werd, omdat hij het van de plafonds schreeuwde op zijn werk.;plafonds;exp;NA;;;;;;;;;;
6;99;verb-final;literal;Vanavond had Rinus zijn diploma-uitreiking, omdat hij met vlag en vaandel slaagde afgelopen donderdag.;vaandel;exp;NA;;;;;;;;;;
6;100;verb-final;literal;Kees zag zichzelf als kostwinner, omdat hij geld in het bureau bracht de afgelopen jaren.;bureau;exp;NA;;;;;;;;;;
6;101;verb-final;literal;De commentator vond de tactiek van Ajax erg riskant, omdat ze met rook speelden tegen die club.;rook;exp;NA;;;;;;;;;;
6;102;verb-final;literal;Nadine moest constant aan de knappe Kenny denken, omdat ze in vuur en warmte stond na hun date.;warmte;exp;NA;;;;;;;;;;
6;103;verb-final;literal;De burgemeester had spijt van zijn schaamteloze uitspraken, omdat hij in zijn das stond voor iedereen.;das;exp;NA;;;;;;;;;;
6;104;verb-final;literal;Paulien vond de beoordeling van de groepsopdracht oneerlijk, omdat Sven met de trots streek van haar werk.;trots;exp;NA;;;;;;;;;;
6;105;verb-final;literal;Lara had de islam niet achterlijk mogen noemen, omdat ze Zarek op zijn geest trapte met die opmerking.;geest;exp;NA;;;;;;;;;;
6;106;verb-final;literal;Robert wist dat het bestuur geld verduisterde, omdat de kascommissie aan de fiets trok in maart.;fiets;exp;NA;;;;;;;;;;
6;107;verb-final;literal;De winkeldief kwam niet ver met zijn buit, omdat de agent hem in de sjaal vatte bij de uitgang.;sjaal;exp;NA;;;;;;;;;;
6;108;verb-final;literal;Zonder diploma kreeg Luuk geen baan of uitkering, omdat hij tussen wal en mast viel kennelijk.;mast;exp;NA;;;;;;;;;;
6;109;verb-first;correct;Aan de voornemens van Adriaan twijfelde Wilma nooit, want hij voegde de daad bij het woord meestal.;woord;exp;NA;;;;;;;;;;
6;110;verb-first;correct;Het volk had geen vertrouwen meer in de overheid, want Rutte stak zijn kop in het zand bij problemen.;zand;exp;NA;;;;;;;;;;
6;111;verb-first;correct;Jeroen vond Tirza onuitstaanbaar, want ze kletste hem de oren van het hoofd tijdens koffiepauzes.;hoofd;exp;NA;;;;;;;;;;
6;112;verb-first;correct;Tijdens carnaval was er altijd geluidsoverlast, want de feestgangers zetten de boel op stelten in veel steden.;stelten;exp;NA;;;;;;;;;;
6;113;verb-first;correct;De gemeente kon de wetswijziging eindelijk doorvoeren, want de kogel was door de kerk in het kabinet.;kerk;exp;NA;;;;;;;;;;
6;114;verb-first;correct;De barbecue kon helaas niet doorgaan, want de regen gooide roet in het eten zaterdagavond.;eten;exp;NA;;;;;;;;;;
6;115;verb-first;correct;Het was niet erg dat Bobs zusje het kaartspel niet snapte, want ze deed voor spek en bonen mee met ons.;bonen;exp;NA;;;;;;;;;;
6;116;verb-first;correct;Matthijs had in paniek zijn moeder gebeld, want hij zat met zijn handen in het haar na zijn wiskundetoets.;haar;exp;NA;;;;;;;;;;
6;117;verb-first;correct;Sofia schrok nogal van Michaels plotselinge mededeling, want hij viel met de deur in huis eerlijk gezegd.;huis;exp;NA;;;;;;;;;;
6;118;verb-first;correct;Maria moest Arjen alleen opvoeden, want zijn vader liet haar in de steek na de geboorte.;steek;exp;NA;;;;;;;;;;
6;119;verb-first;correct;Het bleek dat Jolien op het juiste moment solliciteerde, want ze viel met haar neus in de boter voor die baan.;boter;exp;NA;;;;;;;;;;
6;120;verb-first;correct;Stijns ouders konden gerust een avondje uitgaan, want de oppas hield een oogje in het zeil thuis.;zeil;exp;NA;;;;;;;;;;
6;121;verb-first;correct;Volgens Welmoed loog Thijs dat hij nooit bang was, want hij was een held op sokken in werkelijkheid.;sokken;exp;NA;;;;;;;;;;
6;122;verb-first;correct;De Ajax-spelers liepen gespannen het stadion binnen, want ze bevonden zich in het hol van de leeuw in de finale.;leeuw;exp;NA;;;;;;;;;;
6;123;verb-first;correct;Hessel had geen derde biertje moeten nemen, want het hek was van de dam daarna.;dam;exp;NA;;;;;;;;;;
6;124;verb-first;correct;Ondanks heel veel rijlessen had Lotte nog geen rijbewijs, want ze gooide de handdoek in de ring vorige maand.;ring;exp;NA;;;;;;;;;;
6;125;verb-first;correct;In de puberteit veranderde de stem van Jan Smit, want hij kreeg de baard in de keel opeens.;keel;exp;NA;;;;;;;;;;
6;126;verb-first;correct;Jonathan gaf Annemarie volkomen gelijk, want ze sloeg de spijker op zijn kop met haar opmerking.;kop;exp;NA;;;;;;;;;;
6;127;verb-first;correct;Berber eiste uitbetaling van haar overuren, want ze liet zich niet de kaas van het brood eten natuurlijk.;brood;exp;NA;;;;;;;;;;
6;128;verb-first;correct;Moeder was bang dat Ferry na de vakantie blut zou zijn, want hij gooide geld over de balk op Ibiza.;balk;exp;NA;;;;;;;;;;
6;129;verb-first;correct;De Utrechtsupporter had geen spijt van zijn seizoenskaart, want hij kreeg waar voor zijn geld afgelopen weekend.;geld;exp;NA;;;;;;;;;;
6;130;verb-first;correct;Koen was helemaal schor, want hij schreeuwde zich de longen uit het lijf tijdens de voetbalwedstrijd.;lijf;exp;NA;;;;;;;;;;
6;131;verb-first;correct;Denise vond Joukes verhaal nogal chaotisch, want hij sprong van de hak op de tak als het ware.;tak;exp;NA;;;;;;;;;;
6;132;verb-first;correct;Dennis geloofde niet in die reclamestunt, want er schuilde een addertje onder het gras zoals altijd.;gras;exp;NA;;;;;;;;;;
6;133;verb-first;correct;Het was niet te missen dat Joep blij was, want hij sprong een gat in de lucht zaterdagochtend.;lucht;exp;NA;;;;;;;;;;
6;134;verb-first;correct;De aandeelhouders konden het beleidsplan sterk beïnvloeden, want ze hadden een vinger in de pap bij het bestuur.;pap;exp;NA;;;;;;;;;;
6;135;verb-first;correct;Max Verstappen weigerde na zijn nederlaag over de race te praten, want dat strooide zout in de wond bij de coureur.;wond;exp;NA;;;;;;;;;;
6;136;verb-final;correct;De lerarenstaking had blijkbaar effect gehad, omdat het schoolbestuur water bij de wijn deed uiteindelijk.;wijn;exp;NA;;;;;;;;;;
6;137;verb-final;correct;Uiteindelijk wist iedereen van Robs ontslag, omdat hij het gesprek van de dag was op kantoor.;dag;exp;NA;;;;;;;;;;
6;138;verb-final;correct;Jaap kon gelukkig net rondkomen, omdat hij het hoofd boven water hield met kleine klusjes.;water;exp;NA;;;;;;;;;;
6;139;verb-final;correct;Loes mocht blij zijn dat ze nog leefde, omdat ze door het oog van de naald kroop vorig jaar.;naald;exp;NA;;;;;;;;;;
6;140;verb-final;correct;Andries was nog altijd verdrietig over zijn gedwongen ontslag, omdat hij achter de geraniums zat sindsdien.;geraniums;exp;NA;;;;;;;;;;
6;141;verb-final;correct;De voorwaardelijke celstraf motiveerde Marcel om zich te gedragen, omdat hij een stok achter de deur had immers.;deur;exp;NA;;;;;;;;;;
6;142;verb-final;correct;Tom kon nu niet aan zijn muziekstuk werken, omdat hij aan de slag ging met zijn brommer.;slag;exp;NA;;;;;;;;;;
6;143;verb-final;correct;Peter had met Martine te doen, omdat ze van de regen in de drup belandde door haar ziekte.;drup;exp;NA;;;;;;;;;;
6;144;verb-final;correct;Tijdens zijn proefverlof had Kevin beter niet kunnen stelen, omdat hij zich in de vingers sneed met die actie.;vingers;exp;NA;;;;;;;;;;
6;145;verb-final;correct;Het was onduidelijk of Lieve zou komen, omdat ze een slag om de arm hield voorlopig.;arm;exp;NA;;;;;;;;;;
6;146;verb-final;correct;Anita vond de acteur nogal arrogant, omdat hij uit de hoogte deed over zijn acteerkunsten.;hoogte;exp;NA;;;;;;;;;;
6;147;verb-final;correct;De oppositie kon de belastingverhoging niet tegenhouden, omdat de minister voet bij stuk hield helaas.;stuk;exp;NA;;;;;;;;;;
6;148;verb-final;correct;Olivier moest zijn plannen plotseling wijzigen, omdat er een kink in de kabel kwam door de treinstaking.;kabel;exp;NA;;;;;;;;;;
6;149;verb-final;correct;In korte tijd werd Guus Meeuwis beroemd, omdat hij aan de weg timmerde met zijn muziek.;weg;exp;NA;;;;;;;;;;
6;150;verb-final;correct;De Groningse aardbevingslachtoffers voelden zich machteloos, omdat ze met de rug tegen de muur stonden zo onderhand.;muur;exp;NA;;;;;;;;;;
6;151;verb-final;correct;Aafke baalde van de regenbui, omdat het tuinfeest in de soep liep met dit weer.;soep;exp;NA;;;;;;;;;;
6;152;verb-final;correct;Ruben kon de chocoladetaart moeilijk weerstaan, omdat het water hem in de mond liep bij de bakker.;mond;exp;NA;;;;;;;;;;
6;153;verb-final;correct;Max merkte dat Jasmijn uitgeput was, omdat ze als een blok in slaap viel naast hem.;slaap;exp;NA;;;;;;;;;;
6;154;verb-final;correct;Felicia reageerde nogal afwezig, omdat ze met haar hoofd in de wolken was vanwege het huwelijksaanzoek.;wolken;exp;NA;;;;;;;;;;
6;155;verb-final;correct;Annabel vond Boudewijns woede-uitbarsting nogal overdreven, omdat hij van een mug een olifant maakte in de supermarkt.;olifant;exp;NA;;;;;;;;;;
6;156;verb-final;correct;Als ondernemer kon Erik moeilijk een dag vrij nemen, omdat hij geen brood op de plank had in dat geval.;plank;exp;NA;;;;;;;;;;
6;157;verb-final;correct;De vrijwilligers waardeerden Henks toespraak zeer, omdat hij hen een hart onder de riem stak daarmee.;riem;exp;NA;;;;;;;;;;
6;158;verb-final;correct;Het pianoconcert ontving lovende recencies, omdat de pianiste de sterren van de hemel speelde vrijdagavond.;hemel;exp;NA;;;;;;;;;;
6;159;verb-final;correct;Veerle dacht dat Lucas erg verlegen was, omdat hij de kat uit de boom keek bij de borrel.;boom;exp;NA;;;;;;;;;;
6;160;verb-final;correct;De winnende wielrenner was nu volledig uitgeput, omdat hij het onderste uit de kan haalde in de eindsprint.;kan;exp;NA;;;;;;;;;;
6;161;verb-final;correct;Jelle was blij met de uitgestelde deadline, omdat dat de druk van de ketel haalde voor nu.;ketel;exp;NA;;;;;;;;;;
6;162;verb-final;correct;De politie moest een einde maken aan het feestje, omdat het uit de hand liep zaterdag.;hand;exp;NA;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;http://ac.els-cdn.com/S0093934X07000958/1-s2.0-S0093934X07000958-main.pdf?_tid=03dd563e-6e0b-11e7-a99c-00000aab0f01&acdnat=1500638105_3ff0fd33e4027dd9bb7bc52f412f80b0;;;;;;;;;;;;;
;;;;https://onzetaal.nl/taaladvies/nevenschikking-en-onderschikking;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
