List;Item;Order;Target;Sentence;CritWord; Lg10WF;FreqPerMillion;FREQlemma;;;;;
6;65;verb-first;literal;Mohammed slaagde met gemak voor zijn wiskundetoets, want het was een fluitje van een euro met zijn rekenmachine.;euro; 2.64; 9.95;470;;;;;
6;66;verb-first;literal;Lianne was enorm blij met Susans cadeau, want het was een schot in de doorn van haar.;doorn; 1.94; 1.99;133;;;;;
6;67;verb-first;literal;Tijdens die moeilijke periode kon Angela niet zonder Gerrit, want hij was een rots in de golven voor haar.;golven; 2.60; 9.15;1154;;;;;
6;68;verb-first;literal;Saar vrolijkte Bastiaan altijd op, want zij was het zonnetje in villa binnen het gezin.;villa; 2.52; 7.59;359;;;;;
6;69;verb-first;literal;Casper deed niets liever dan schaatsen, want hij was in zijn onderdeel op het ijs.;onderdeel; 2.82; 15.18;1059;;;;;
6;70;verb-first;literal;Hans was inmiddels overtuigd van Willemiens daadkracht, want ze sloeg spijkers met ruggen bij de vergadering.;ruggen; 2.38; 5.49;3776;;;;;
6;71;verb-first;literal;De scheidsrechter bestrafte de overtreding die achter hem plaatsvond niet, want hij zag hem over het oor uiteraard.;oor; 3.04; 25.02;2993;;;;;
6;72;verb-first;literal;De achtervolgde dief ging steeds harder rijden, want de politie zat hem op de zolen intussen.;zolen; 1.69; 1.10;91;;;;;
6;73;verb-first;literal;Aletta probeerde Christiaan op te vrolijken, want hij zat in de kuil na zijn ontslag.;kuil; 2.12; 3.00;204;;;;;
6;74;verb-first;literal;Op Moederdag verraste Tim zijn moeder, want hij zette haar in het strand met bloemen.;strand; 3.24; 40.16;1836;;;;;
6;75;verb-first;literal;Roos moest die deadline nu wel halen, want haar baas zette haar het mes op de hals vanmiddag.;hals; 2.52; 7.50;330;;;;;
6;76;verb-first;literal;Jacob zal zich voorlopig niet weer zo misdragen, want Sterre zette hem op zijn cijfer woensdagavond.;cijfer; 2.27; 4.28;1235;;;;;
6;77;verb-first;literal;Auke moest Brechtje eigenlijk wel ten huwelijk vragen, want ze zette hem voor het hout tijdens Kerst.;hout; 3.01; 23.58;1032;;;;;
6;78;verb-first;literal;Meester merkte dat Sascha nogal verlegen was, want hij bleef op de basis bij groepsactiviteiten.;basis; 3.18; 34.71;1584;;;;;
6;79;verb-first;literal;Berend viel voor Johanna's zwoele blik, want ze bracht hem het hoofd op snel met haar ogen.;snel; 4.31; 463.60;24735;;;;;
6;80;verb-first;literal;Muhammed Ali won de wedstrijd dankzij een schijnbeweging, want hij bracht zijn tegenstander van de deun op die manier.;deun; 0.60; 0.07;3;;;;;
6;81;verb-first;literal;Danny zapte snel weg van die gruwelijke horrorfilm, want hij deed het in zijn rok zowat.;rok; 2.50; 7.23;407;;;;;
6;82;verb-final;literal;Kyra kon steeds sneller haar veters strikken, omdat ze het in de handschoen kreeg dankzij die oefeningen.;handschoen; 2.47; 6.68;817;;;;;
6;83;verb-final;literal;Gedurende haar studietijd gaf Desirée haar spaargeld nooit uit, omdat ze het achter de voet hield voor later.;voet; 3.35; 50.81;4778;;;;;
6;84;verb-final;literal;Carolien was de deadline voor het artikel nog niet vergeten, omdat ze hem in haar hersens hield al die tijd.;hersens; 3.11; 29.27;1280;;;;;
6;85;verb-final;literal;Roberta vond dat de advocaat haar verhaal verdraaide, omdat hij haar woorden in de tong legde in de rechtbank.;tong; 3.14; 31.90;1504;;;;;
6;86;verb-final;literal;Leon had in Amsterdam geen navigatie nodig, omdat hij de stad op zijn nagel kende inmiddels.;nagel; 2.25; 4.05;821;;;;;
6;87;verb-final;literal;Myra zou oma's levenslessen niet vergeten, omdat ze ze in haar neus knoopte zoals beloofd.;neus; 3.49; 70.04;3208;;;;;
6;88;verb-final;literal;De taallessen waren volgens Jacques erg nuttig, omdat hij het Nederlands onder de schijf kreeg na een tijdje.;schijf; 2.30; 4.55;289;;;;;
6;89;verb-final;literal;De wielrenners moesten voor de bergetappe goed uitgerust zijn, omdat ze het voor hun gebit kregen vandaag.;gebit; 2.26; 4.12;189;;;;;
6;90;verb-final;literal;Seth ging niet mee naar het feestje, omdat hij onder de trui kroop om half tien.;trui; 2.71; 11.62;611;;;;;
6;91;verb-final;literal;De handelaar in nepgoud werd opgepakt, omdat hij door de was viel op een gegeven moment.;was; 5.37; 5303.09;1891792;;;;;
6;92;verb-final;literal;Sela wist nooit wat ze morgen ging doen, omdat ze bij de ochtend leefde uit principe.;ochtend; 3.24; 39.54;1768;;;;;
6;93;verb-final;literal;De leraar baalde van zijn slecht voorbereide les, omdat het in het duizend liep dinsdagmiddag.;duizend; 3.25; 40.36;1781;;;;;
6;94;verb-final;literal;Dora betreurde dat ze dat internetbedrijf zomaar vertrouwd had, omdat ze in de muis liep van oplichters.;muis; 2.69; 11.14;735;;;;;
6;95;verb-final;literal;De agent moest snel achter de bankrover aan, omdat hij zich uit de benen laarzen met de buit.;laarzen; 2.80; 14.54;837;;;;;
6;96;verb-final;literal;Ondanks zijn handicap reisde Job veel, omdat Abel hem op knoop nam overal naartoe.;knoop; 2.62; 9.51;1028;;;;;
6;97;verb-final;literal;De sollicitant kreeg weinig informatie over de functie, omdat de manager over koetjes en diertjes praatte tijdens het interview.;diertjes; 1.45; 0.62;3599;;;;;
6;98;verb-final;literal;Al snel wist iedereen dat Tijmen vader werd, omdat hij het van de plafonds schreeuwde op zijn werk.;plafonds; 1.48; 0.66;404;;;;;
6;99;verb-final;literal;Vanavond had Rinus zijn diploma-uitreiking, omdat hij met vlag en vaandel slaagde afgelopen donderdag.;vaandel; 1.61; 0.91;62;;;;;
6;100;verb-final;literal;Kees zag zichzelf als kostwinner, omdat hij geld in het bureau bracht de afgelopen jaren.;bureau; 3.47; 66.93;3016;;;;;
6;101;verb-final;literal;De commentator vond de tactiek van Ajax erg riskant, omdat ze met rook speelden tegen die club.;rook; 3.31; 46.63;5323;;;;;
6;102;verb-final;literal;Nadine moest constant aan de knappe Kenny denken, omdat ze in vuur en warmte stond na hun date.;warmte; 2.66; 10.50;459;;;;;
6;103;verb-final;literal;De burgemeester had spijt van zijn schaamteloze uitspraken, omdat hij in zijn das stond voor iedereen.;das; 2.77; 13.38;633;;;;;
6;104;verb-final;literal;Paulien vond de beoordeling van de groepsopdracht oneerlijk, omdat Sven met de trots streek van haar werk.;trots; 3.69; 111.46;5117;;;;;
6;105;verb-final;literal;Lara had de islam niet achterlijk mogen noemen, omdat ze Zarek op zijn geest trapte met die opmerking.;geest; 3.62; 94.97;5468;;;;;
6;106;verb-final;literal;Robert wist dat het bestuur geld verduisterde, omdat de kascommissie aan de fiets trok in maart.;fiets; 2.98; 21.75;1282;;;;;
6;107;verb-final;literal;De winkeldief kwam niet ver met zijn buit, omdat de agent hem in de sjaal vatte bij de uitgang.;sjaal; 2.37; 5.31;269;;;;;
6;108;verb-final;literal;Zonder diploma kreeg Luuk geen baan of uitkering, omdat hij tussen wal en mast viel kennelijk.;mast; 1.96; 2.06;110;;;;;
6;109;verb-first;correct;Aan de voornemens van Adriaan twijfelde Wilma nooit, want hij voegde de daad bij het woord meestal.;woord; 3.75; 129.09;10671;;;;;
6;110;verb-first;correct;Het volk had geen vertrouwen meer in de overheid, want Rutte stak zijn kop in het zand bij problemen.;zand; 2.94; 19.99;875;;;;;
6;111;verb-first;correct;Jeroen vond Tirza onuitstaanbaar, want ze kletste hem de oren van het hoofd tijdens koffiepauzes.;hoofd; 4.08; 274.05;12439;;;;;
6;112;verb-first;correct;Tijdens carnaval was er altijd geluidsoverlast, want de feestgangers zetten de boel op stelten in veel steden.;stelten; 1.15; 0.30;13;;;;;
6;113;verb-first;correct;De gemeente kon de wetswijziging eindelijk doorvoeren, want de kogel was door de kerk in het kabinet.;kerk; 3.54; 79.49;3665;;;;;
6;114;verb-first;correct;De BBQ kon helaas niet doorgaan, want de regen gooide roet in het eten zaterdagavond.;eten; 4.29; 445.92;22353;;;;;
6;115;verb-first;correct;Het was niet erg dat Bobs zusje het kaartspel niet snapte, want ze deed voor spek en bonen mee met ons.;bonen; 2.69; 11.14;540;;;;;
6;116;verb-first;correct;Matthijs had in paniek zijn moeder gebeld, want hij zat met zijn handen in het haar na zijn wiskundetoets.;haar; 5.11; 2975.87;131179;;;;;
6;117;verb-first;correct;Sofia schrok nogal van Michaels plotselinge mededeling, want hij viel met de deur in huis eerlijk gezegd.;huis; 4.55; 818.90;37242;;;;;
6;118;verb-first;correct;Maria moest Arjen alleen opvoeden, want zijn vader liet haar in de steek na de geboorte.;steek; 3.33; 48.39;6151;;;;;
6;119;verb-first;correct;Het bleek dat Jolien op het juiste moment solliciteerde, want ze viel met haar neus in de boter voor die baan.;boter; 2.66; 10.52;460;;;;;
6;120;verb-first;correct;Stijns ouders konden gerust een avondje uitgaan, want de oppas hield een oogje in het zeil thuis.;zeil; 2.48; 6.91;783;;;;;
6;121;verb-first;correct;Volgens Welmoed loog Thijs dat hij nooit bang was, want hij was een held op sokken in werkelijkheid.;sokken; 2.68; 10.89;609;;;;;
6;122;verb-first;correct;De Ajax-spelers liepen gespannen het stadion binnen, want ze bevonden zich in het hol van de leeuw in de finale.;leeuw; 2.81; 14.70;924;;;;;
6;123;verb-first;correct;Hessel had geen derde biertje moeten nemen, want het hek was van de dam daarna.;dam; 2.47; 6.77;334;;;;;
6;124;verb-first;correct;Ondanks heel veel rijlessen had Lotte nog geen rijbewijs, want ze gooide de handdoek in de ring vorige maand.;ring; 3.36; 52.34;2640;;;;;
6;125;verb-first;correct;In de puberteit veranderde de stem van Jan Smit, want hij kreeg de baard in de keel opeens.;keel; 3.08; 27.28;1266;;;;;
6;126;verb-first;correct;Jonathan gaf Annemarie volkomen gelijk, want ze sloeg de spijker op zijn kop met haar opmerking.;kop; 4.00; 229.23;10653;;;;;
6;127;verb-first;correct;Berber eiste uitbetaling van haar overuren, want ze liet zich niet de kaas van het brood eten natuurlijk.;brood; 3.17; 33.59;1824;;;;;
6;128;verb-first;correct;Moeder was bang dat Ferry na de vakantie blut zou zijn, want hij gooide geld over de balk op Ibiza.;balk; 1.90; 1.81;135;;;;;
6;129;verb-first;correct;De Utrechtsupporter had geen spijt van zijn seizoenskaart, want hij kreeg waar voor zijn geld afgelopen weekend.;geld; 4.54; 793.61;34728;;;;;
6;130;verb-first;correct;Koen was helemaal schor, want hij schreeuwde zich de longen uit het lijf tijdens de voetbalwedstrijd.;lijf; 3.01; 23.65;1176;;;;;
6;131;verb-first;correct;Denise vond Joukes verhaal nogal chaotisch, want hij sprong van de hak op de tak als het ware.;tak; 2.57; 8.48;569;;;;;
6;132;verb-first;correct;Dennis geloofde niet in die reclamestunt, want er schuilde een addertje onder het gras zoals altijd.;gras; 2.91; 18.75;826;;;;;
6;133;verb-first;correct;Het was niet te missen dat Joep blij was, want hij sprong een gat in de lucht zaterdagochtend.;lucht; 3.59; 89.00;4079;;;;;
6;134;verb-first;correct;De aandeelhouders konden het beleidsplan sterk beïnvloeden, want ze hadden een vinger in de pap bij het bestuur.;pap; 3.72; 118.94;5491;;;;;
6;135;verb-first;correct;Max Verstappen weigerde na zijn nederlaag over de race te praten, want dat strooide zout in de wond bij de coureur.;wond; 2.79; 14.02;1794;;;;;
6;136;verb-final;correct;De lerarenstaking had blijkbaar effect gehad, omdat het schoolbestuur water bij de wijn deed uiteindelijk.;wijn; 3.42; 60.44;2758;;;;;
6;137;verb-final;correct;Uiteindelijk wist iedereen van Robs ontslag, omdat hij het gesprek van de dag was op kantoor.;dag; 4.57; 848.56;49822;;;;;
6;138;verb-final;correct;Jaap kon gelukkig net rondkomen, omdat hij het hoofd boven water hield met kleine klusjes.;water; 4.03; 244.50;11011;;;;;
6;139;verb-final;correct;Loes mocht blij zijn dat ze nog leefde, omdat ze door het oog van de naald kroop vorig jaar.;naald; 2.57; 8.51;575;;;;;
6;140;verb-final;correct;Andries was nog altijd verdrietig over zijn gedwongen ontslag, omdat hij achter de geraniums zat sindsdien.;geraniums; 1.18; 0.32;22;;;;;
6;141;verb-final;correct;De voorwaardelijke celstraf motiveerde Marcel om zich te gedragen, omdat hij een stok achter de deur had immers.;deur; 4.03; 247.48;12260;;;;;
6;142;verb-final;correct;Tom kon nu niet aan zijn muziekstuk werken, omdat hij aan de slag ging met zijn brommer.;slag; 3.45; 63.94;2853;;;;;
6;143;verb-final;correct;Peter had met Martine te doen, omdat ze van de regen in de drup belandde door haar ziekte.;drup; 1.49; 0.69;35;;;;;
6;144;verb-final;correct;Tijdens zijn proefverlof had Kevin beter niet kunnen stelen, omdat hij zich in de vingers sneed met die actie.;vingers; 3.22; 37.96;2966;;;;;
6;145;verb-final;correct;Het was onduidelijk of Lieve zou komen, omdat ze een slag om de arm hield voorlopig.;arm; 3.54; 79.26;9753;;;;;
6;146;verb-final;correct;Anita vond de acteur nogal arrogant, omdat hij uit de hoogte deed over zijn acteerkunsten.;hoogte; 2.84; 15.94;770;;;;;
6;147;verb-final;correct;De oppositie kon de belastingverhoging niet tegenhouden, omdat de minister voet bij stuk hield helaas.;stuk; 3.89; 175.67;9904;;;;;
6;148;verb-final;correct;Olivier moest zijn plannen plotseling wijzigen, omdat er een kink in de kabel kwam door de treinstaking.;kabel; 2.63; 9.76;581;;;;;
6;149;verb-final;correct;In korte tijd werd Guus Meeuwis beroemd, omdat hij aan de weg timmerde met zijn muziek.;weg; 4.81; 1481.66;65632;;;;;
6;150;verb-final;correct;De Groningse aardbevingslachtoffers voelden zich machteloos, omdat ze met de rug tegen de muur stonden zo onderhand.;muur; 3.47; 66.89;4081;;;;;
6;151;verb-final;correct;Aafke baalde van de regenbui, omdat het tuinfeest in de soep liep met dit weer.;soep; 2.89; 17.84;794;;;;;
6;152;verb-final;correct;Ruben kon de chocoladetaart moeilijk weerstaan, omdat het water hem in de mond liep bij de bakker.;mond; 3.86; 165.93;7363;;;;;
6;153;verb-final;correct;Max merkte dat Jasmijn uitgeput was, omdat ze als een blok in slaap viel naast hem.;slaap; 3.69; 112.90;19759;;;;;
6;154;verb-final;correct;Felicia reageerde nogal afwezig, omdat ze met haar hoofd in de wolken was vanwege het huwelijksaanzoek.;wolken; 2.72; 11.98;762;;;;;
6;155;verb-final;correct;Annabel vond Boudewijns woede-uitbarsting nogal overdreven, omdat hij van een mug een olifant maakte in de supermarkt.;olifant; 2.72; 12.01;737;;;;;
6;156;verb-final;correct;Als ondernemer kon Erik moeilijk een dag vrij nemen, omdat hij geen brood op de plank had in dat geval.;plank; 2.69; 11.21;658;;;;;
6;157;verb-final;correct;De vrijwilligers waardeerden Henks toespraak zeer, omdat hij hen een hart onder de riem stak daarmee.;riem; 2.79; 14.16;897;;;;;
6;158;verb-final;correct;Het pianoconcert ontving lovende recencies, omdat de pianiste de sterren van de hemel speelde vrijdagavond.;hemel; 3.71; 116.86;5269;;;;;
6;159;verb-final;correct;Veerle dacht dat Lucas erg verlegen was, omdat hij de kat uit de boom keek bij de borrel.;boom; 3.36; 52.25;3629;;;;;
6;160;verb-final;correct;De winnende wielrenner was nu volledig uitgeput, omdat hij het onderste uit de kan haalde in de eindsprint.;kan; 5.25; 4025.85;352170;;;;;
6;161;verb-final;correct;Jelle was blij met de uitgestelde deadline, omdat dat de druk van de ketel haalde voor nu.;ketel; 2.37; 5.28;255;;;;;
6;162;verb-final;correct;De politie moest een einde maken aan het feestje, omdat het uit de hand liep zaterdag.;hand; 3.94; 199.91;18307;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
